accession	cluster	abundance	length_ave	score	read_count	total_bases	coverage	subsampled	coverage_final	notes	index
ERR3406086	E_col_Pop6	0.0105686	4965438.799528302	1	187923.04071351886	45511202	9.16559519459255	0	9.16559519459255	Warning: low coverage (9.16559519459255) so distances may not be accurate	1.0
ERR3406086	E_col_Pop63	0.701898	4867752.5	1	490191.2300870422	119390976	24.526919969739627	0	24.526919969739627		8.0
ERR3406087	E_col_Pop36	0.344524	4986923.375	1	127066.65573501682	30996640	6.215583771627532	0	6.215583771627532	Warning: low coverage (6.215583771627532) so distances may not be accurate	72.0
ERR3406089	E_col_Pop2	0.999912	5164877.042972247	1	2378449.8690242306	581102872	112.51049486080137	1	100	Warning: high coverage (112.51049486080137) so 2113980 reads were subsampled to reduce the coverage to 100	0.0
ERR3406090	E_col_Pop5	0.999943	5250600.386752137	1	1364954.1243030503	332939610	63.40981706397702	0	63.40981706397702		0.0
ERR3406091	E_col_Pop216	0.240992	4953875.0	1	373859.836266885	91333958	18.436871741818273	0	18.436871741818273		120.0
ERR3406091	E_col_Pop6	4.48586e-06	4965438.799528302	1	389352.7909641512	95142248	19.16089430183656	0	19.16089430183656		1.0
ERR3406093	E_col_Pop12	1.71864e-06	5410066.591715977	1	227617.4617535779	55347462	10.230458546434411	0	10.230458546434411		0.0
ERR3406093	E_col_Pop27	0.267611	4968461.565217392	1	167999.0879211175	40890978	8.230108548341128	0	8.230108548341128	Warning: low coverage (8.230108548341128) so distances may not be accurate	66.0
ERR3406093	E_col_Pop43	0.660412	4939198.425	1	365183.64666283556	88966040	18.01224254318149	0	18.01224254318149		60.0
ERR3406093	E_col_Pop8	1.39727e-06	5408131.378181818	1	201728.2810828602	49032076	9.066361848717568	0	9.066361848717568	Warning: low coverage (9.066361848717568) so distances may not be accurate	1.0
ERR3406095	E_col_Pop2	0.999045	5164877.042972247	1	1670551.5819672132	407614586	78.92048205767718	0	78.92048205767718		0.0
ERR3406096	E_col_Pop11	0.506349	5193807.442553191	1	217104.07662082516	53042868	10.212713618417279	0	10.212713618417279		14.0
ERR3406096	E_col_Pop2	0.320813	5164877.042972247	1	165940.68282299	40535990	7.848394001006582	0	7.848394001006582	Warning: low coverage (7.848394001006582) so distances may not be accurate	4.0
ERR3406099	E_col_Pop45	0.389823	4935407.548387097	1	457195.90466049634	111638096	22.619833297552823	0	22.619833297552823		41.0
ERR3406100	E_col_Pop11	0.974401	5193807.442553191	1	1417206.8498769482	345515030	66.52442044138441	0	66.52442044138441		2.0
ERR3406101	E_col_Pop13	0.342197	5119815.905797102	1	162515.2975897688	39647232	7.743878438111017	0	7.743878438111017	Warning: low coverage (7.743878438111017) so distances may not be accurate	7.0
ERR3406102	E_col_Pop104	0.274141	4803179.9	1	183037.60438840673	44712426	9.308921783254464	0	9.308921783254464	Warning: low coverage (9.308921783254464) so distances may not be accurate	165.0
ERR3406102	E_col_Pop12	9.67504e-06	5410066.591715977	1	176042.2216760875	42978948	7.944254894350172	0	7.944254894350172	Warning: low coverage (7.944254894350172) so distances may not be accurate	3.0
ERR3406102	E_col_Pop356	0.462494	4848136.0	1	221311.05745621215	54079570	11.154713894164685	0	11.154713894164685		504.0
ERR3406103	E_col_Pop13	0.177588	5119815.905797102	1	113464.3184421535	27735218	5.417229546983471	0	5.417229546983471	Warning: low coverage (5.417229546983471) so distances may not be accurate	2.0
